year,Date,n.days,hour,minute,h.from.sunset,h.sset,n.tracks,gspeed,aspeed_UV,s.speed,slope.angle,vspeed.g,vspeed.a,Wrad,Brad,Ws,Vcomp,Ucomp,dist.coast_km,height1,height2,elevation.m,brd.long,brd.lat,brd.long.sd,brd.lat.sd,comp.drift,comp.drift.sd,Wdeg,Wdeg.to,Bdeg,Bdeg360,CW,TW,aspeed,s.gspeed.187,s.aspeed.187
2014,2014-08-28,240,15,30,-3.67,-4,564,16.20537234042553,15.364176599379777,0.6545871605496454,-0.0273067584561723,-0.45150340076241136,-0.46253616409574466,-1.221730307179585,-3.108641985481914,4,1.368081,-3.75877,32.02880669858156,515.4033510638297,517.6012411347517,329.01137057620315,35.0225075,31.8346285,NA,NA,0.5620567375886525,NA,-69.99999030461184,110.00000969538816,-178.1120657852822,181.8879342147178,-3.9081821535480192,0.8521222064286127,15.842858877815821,-1.6410500682634257,-1.6043398508080673
2014,2014-08-28,240,15,45,-3.42215384615385,-3,520,16.450442307692306,14.8084428947234,0.8419132424423077,-0.0381052541076954,-0.3056842045576923,-0.3456220707307692,-0.977384307179581,-3.083337474206793,3.5215384615384617,1.9692192000000002,-2.9194881384615385,33.13063075634616,515.6065,514.8815,373.8241910808498,35.0365155,31.840576499999997,NA,NA,0.5721153846153846,NA,-55.999995763708,124.000004236292,-176.66222408657657,183.33777591342343,-3.1570113294788924,1.560292473107716,15.221145903999396,-1.2512476304279794,-1.157745329186198
2014,2014-08-28,240,16,0,-3.17,-3,519,16.465298651252407,15.264217965234996,1.9167754697687862,0.046148060181368,0.19069645323699422,0.23777926458574178,-1.0995573071795812,-3.010591757455544,3.4,1.543568,-3.029422,34.48162343930636,484.24252408477844,488.2802312138728,401.637117031547,35.039229,31.819613,NA,NA,0.6184971098265896,NA,-62.999993034159814,117.00000696584019,-172.49420153907585,187.50579846092415,-3.2089230987611046,1.1237493253557178,15.673554899022868,-0.05580830288132131,-0.05312472719498179
2014,2014-08-31,243,9,30,-9.62265306122449,-10,98,14.843877551020409,15.344061703810084,1.333791574489796,-0.200763718499525,-0.8872387193877551,-0.9100888969387756,-1.6231563071795867,-2.976338477535396,3.1,-0.1622415,-3.095752,28.631131048163265,587.6811224489796,588.5285714285715,302.4651671763407,34.9634585,31.8411865,NA,NA,0.6530612244897959,NA,-93.00000589143052,86.99999410856948,-170.53163316517117,189.46836683482883,-3.0460996101026456,-0.575566820910058,15.717442144755159,0.45806608718262715,0.48502335047033535
2014,2014-08-31,243,9,45,-9.36,-9,114,15.751491228070176,16.519064741043884,0.4596635978947368,-0.342080269391052,-2.5021354263157893,-2.468518596491228,-1.7453293071795868,-3.0745095272939595,2.9,-0.5035797,-2.855942,29.57093146491228,517.1143859649122,515.1304385964912,308.15657651453523,34.978016,31.862358,NA,NA,0.5745614035087719,NA,-100.00000316188233,79.99999683811767,-176.15641998670566,183.84358001329434,-2.7627182469787828,-0.8816960291452393,16.86106551928978,-1.059388873675085,-1.1340148656915872
2014,2014-08-31,243,10,0,-9.11,-9,135,15.702296296296296,16.453043354953824,4.440248353629629,-0.142773035883822,-1.4620406696296295,-1.4325397777777777,-1.7802363071795868,-2.776810979055258,2.6,-0.5405704,-2.543184,29.969971896296297,570.7371851851852,572.772962962963,314.2994518177778,34.962092,31.82294,NA,NA,0.7666666666666667,NA,-102.0000269373455,77.9999730626545,-159.0995496054563,200.9004503945437,-2.4478230044532125,-0.8764488227327641,16.758479262237977,3.5857531943048047,3.8269415767192285
2014,2014-08-31,243,10,15,-8.87476274165202,-9,569,16.662355008787348,16.863859286622613,2.3711761431107203,-0.0689360002653565,-0.8937762662214411,-0.9042190951845342,-1.5450295033737824,-2.947970019593353,2.9261862917398944,0.07470574692442877,-2.9248820035149383,28.871813553954304,534.4883831282953,532.7256414762742,304.0071617258816,34.998104,31.845113,NA,NA,0.656414762741652,NA,-88.52366976651132,91.47633023348868,-168.90624025379773,191.09375974620227,-2.908940119171107,-0.31722798906032895,17.226960596626473,0.9863722925621206,1.0197956176429126
2014,2014-08-31,243,10,45,-8.38,-8,759,16.71847167325428,16.485261307257726,2.0070409963583664,-0.0213145064017442,-0.2204878994729908,-0.22808029042160738,-1.3962633071795905,-2.986548699216591,2.8,0.4862149,-2.757462,29.739067594202897,483.66515151515154,484.89104084321474,325.27981773416894,35.020883,31.846129,NA,NA,0.6225296442687747,NA,-79.99999459036896,100.00000540963104,-171.11663577539662,188.88336422460338,-2.797744295711017,0.11236928324263877,16.84013092976815,0.3452721110643293,0.3477846342870267
2014,2014-08-31,243,11,0,-8.13,-8,875,16.627565714285716,16.139659535985075,3.2177012322285714,-0.234009797299355,-1.9242689580685715,-2.0325042348457143,-1.3089973071795857,-2.897351311931698,3,0.7764571,-2.897777,28.278029405714285,585.8230857142858,581.8833142857143,292.46577901763624,35.002261,31.888069,NA,NA,0.6817142857142857,NA,-75.00002109538003,104.99997890461997,-166.00600194037835,193.99399805962165,-2.9756834681192927,0.3811927302055167,16.516637891541045,1.8228831798455414,1.8107221416194577
2014,2014-08-31,243,11,15,-7.86205256570713,-8,799,16.555969962453066,17.619760078969563,2.7149060229787234,0.00349375038374014,0.20327001086858576,0.18337200158698372,-1.777405197370051,-2.9379301496973325,3.448685857321652,-0.7228823350438047,-3.3282121752190235,26.499459174342928,543.0410387984981,545.2538423028786,247.76539900824332,34.954421,31.839435,NA,NA,0.6533166458072591,NA,-101.83781629392102,78.16218370607898,-168.3309980818953,191.6690019181047,-3.2501138604438276,-1.1533403819520502,18.005080199218863,1.1459506468874607,1.2462533665105977
2014,2014-08-31,243,11,45,-7.37515384615385,-7,780,16.57497435897436,15.678051726506068,3.3025264141410258,0.0443951950839768,0.3937404149448718,0.4309111126346154,-1.195819743389911,-2.8972776440607,3.5303846153846155,1.2887018307692308,-3.2863934653846156,25.342319133046153,548.6997307692308,548.2409743589743,219.39587852707407,34.9291835,31.854925,NA,NA,0.7032051282051283,NA,-68.51542435465902,111.48457564534098,-166.00178108228448,193.99821891771552,-3.4287040992084976,0.8411918524422508,16.103040823483774,1.81833125783462,1.7665585382745257
2014,2014-08-31,243,12,15,-6.87560526315789,-7,760,16.525394736842106,15.823340316084261,3.1438679297473686,-0.036475086723652,-0.24675843710526313,-0.27878021657894736,-1.2528021055063048,-2.913889884636238,3.487894736842105,1.0916391407894737,-3.312560806578947,23.706053312631578,560.4815131578947,559.3525657894737,196.21669635923303,34.923338,31.843946,NA,NA,0.6756578947368421,NA,-71.78027321061454,108.21972678938546,-166.9535923555188,193.0464076444812,-3.429270572048956,0.6367990569794216,16.2544569067832,1.5397877035796272,1.5145425130227468
2014,2014-08-31,243,12,30,-6.62561569688769,-7,739,16.610297699594046,15.224180882027078,2.928855878051421,0.00936590433651395,0.14201801583220566,0.15053162787550742,-1.0995573071795854,-2.9335462653365814,4.2,1.90676,-3.742227,23.18165842083897,520.5584167794317,517.8857239512855,188.37940559395673,34.922535,31.855802,NA,NA,0.6745602165087957,NA,-62.999993034160056,117.00000696583994,-168.07982001015085,191.92017998984915,-3.9639638278813707,1.3881609313217516,15.729795199580293,1.2223427382086125,1.1575470400019126
2014,2014-08-31,243,13,0,-6.11174002047083,-6,977,16.828474923234392,15.665040768438743,2.9748462907062434,-0.0666790478749242,-0.42339299713408396,-0.5039145071647901,-1.151917307179588,-2.9258449193830165,4.1,1.66762,-3.745536,23.16334884094166,564.7277686796315,562.619559877175,194.30392538202432,34.9294,31.848154,NA,NA,0.6847492323439099,NA,-66.0000000494652,113.9999999505348,-167.63856539044144,192.36143460955856,-3.935201698091729,1.1507335031778487,16.16407709827012,1.3676107856231123,1.3136167287932117
2014,2014-08-31,243,13,15,-5.86511893434824,-6,1051,16.75113225499524,15.880543078848683,2.9230576578020933,-0.141976396144794,-1.086754346534729,-1.2061566247164606,-1.19677698147422,-2.9364337307373765,3.3767840152235964,1.2134994439581352,-3.129805817316841,24.14563637392959,573.3517031398668,570.4201807802093,209.57161765487874,34.930822,31.843624,NA,NA,0.6574690770694577,NA,-68.57027005687911,111.42972994312089,-168.24525959110647,191.75474040889353,-3.280296117527897,0.8014534713886995,16.2835068679599,1.1844644345106348,1.1513988702737779
2014,2014-08-31,243,13,45,-5.36,-5,305,16.75426229508197,16.4995933573931,4.249199978622951,-0.259678852147371,-1.8904302439344263,-2.0540468881967215,-1.378810307179588,-2.8459795507425247,4.1,0.7823169,-4.024671,27.19963744262295,559.9556721311476,552.1093114754099,252.85241015906726,34.973052,31.85949,NA,NA,0.739344262295082,NA,-79.00001135052699,100.99998864947301,-163.06261683808478,196.93738316191522,-4.093201494872474,0.2360116996543649,17.01784067415636,2.6894816377132167,2.7317926149519387
2014,2014-08-31,243,14,30,-4.61,-5,995,16.878884422110552,16.27607465388228,2.441339177949749,-0.247027439414507,-1.7482694931628142,-1.9617212797467336,-1.2915433071795874,-2.9706428630606574,4.6,1.267932,-4.421804,27.105893468944725,561.8544824120603,553.9565527638191,256.0875127922249,34.960273,31.8738,NA,NA,0.6507537688442211,NA,-73.9999805597588,106.0000194402412,-170.20529849403502,189.79470150596498,-4.551818404411238,0.664040069019278,16.841621898787327,0.6169450751965513,0.6155830817330765
2014,2014-08-31,243,14,45,-4.36,-4,917,16.662551799345692,15.584670959389747,1.9796277188331517,-0.365770594299452,-2.8281233830752455,-3.24502558261723,-1.186824307179577,-3.006745135470082,4.7,1.760651,-4.357764,27.239044491821154,556.6719956379499,548.8648636859324,255.45458174102913,34.988596,31.89504,NA,NA,0.6308615049073064,NA,-68.00002382492772,111.99997617507228,-172.27380633392664,187.72619366607336,-4.5543744203393866,1.1608934659813885,16.15684800463892,0.007617547160860643,0.007386356731447767
2014,2014-08-31,243,15,15,-3.86,-4,1192,16.114807046979866,14.158666688599729,1.9894185693531878,0.034131862333535,0.22015053013674496,0.2639839791040268,-0.9599313071795887,-2.998353027203825,4.3,2.466379,-3.522354,27.74358103942953,528.8397063758389,531.7757466442953,253.7218777722357,34.9423015,31.8226115,NA,NA,0.611996644295302,NA,-55.000012523866616,124.99998747613338,-171.79297394905328,188.20702605094672,-3.8210545315034916,1.9721922490661576,14.649710272046036,0.14260248152357996,0.12963760796544985
2014,2014-08-31,243,15,30,-3.61065717415115,-4,913,16.192431544359255,15.241846634124794,1.2143521393647316,0.228450221427829,1.826407097180723,2.0396019698313252,-1.1868243071795772,-3.063798337566922,3.7,1.386044,-3.43058,29.39471786746988,479.58094194961666,484.15557502738227,284.9718623342678,34.958881,31.797776,NA,NA,0.6100766703176341,NA,-68.00002382492774,111.99997617507226,-175.54271402178253,184.45728597821747,-3.5853585862246242,0.9138948561981112,15.693580838142095,-0.9159382866018739,-0.8877203836963743
2014,2014-08-31,243,15,45,-3.36,-3,856,15.863130841121496,14.305784990134061,1.732503415233645,0.142854633249507,0.9338700645140188,1.099762765260514,-1.0122913071795767,-3.0266415980789683,3.7,1.960701,-3.137778,29.42155914754673,500.5033644859813,501.7997196261682,294.28471894021243,34.958029499999995,31.811118,NA,NA,0.6115654205607477,NA,-58.000019539170914,121.99998046082908,-173.41378966865568,186.58621033134432,-3.372192642793433,1.5226019768441947,14.731681890649165,-0.3083486890903694,-0.2863555022380978
2014,2014-09-01,244,9,30,-9.59,-10,106,15.961698113207547,16.07964836169013,1.245512605754717,0.27243366419205,1.995694924528302,2.097302841509434,-1.483530307179587,-3.019379106680028,3.6,0.3137607,-3.586301,27.749769566037735,568.3625471698114,574.5629245283019,266.6798053475273,34.9299295,31.782301,NA,NA,0.6084905660377359,NA,-85.0000253811369,94.9999746188631,-172.99767956274636,187.00232043725364,-3.596003474740016,-0.1695848155281949,16.52723600355678,-0.19435769014096171,-0.2012439648515778
2014,2014-09-01,244,9,45,-9.34,-9,121,15.641818181818183,16.24973823053331,0.7906767665289256,0.262736460938522,1.553320305785124,1.6050326057851239,-1.5882493071795862,-3.0534400499687644,4,-0.06980963,-3.999391,26.489331371900825,712.63826446281,716.8204958677686,253.55050199620118,34.931569,31.793088,NA,NA,0.5661157024793388,NA,-90.99998211596733,89.00001788403267,-174.9492278594254,185.0507721405746,-3.95397573608988,-0.6050420468136856,16.72107626351508,-0.7229847802517547,-0.7728694648811641
2014,2014-09-01,244,10,0,-9.10971830985915,-9,142,15.924647887323944,16.08137777810331,1.012522497887324,0.395714143987156,2.865985836619718,3.0373534126760564,-1.4660763071795866,-3.0658459380632155,4.2,0.4390195,-4.176992,28.79140618309859,639.323028169014,643.8731690140845,296.603765485808,34.983273999999994,31.80264,NA,NA,0.5915492957746479,NA,-83.99998484551554,96.00001515448446,-175.66003288834904,184.33996711165096,-4.198151445456955,-0.12459711476467351,16.589235687519146,-0.9333440798149786,-0.9722955902796591
2014,2014-09-01,244,10,30,-8.61,-9,104,16.00096153846154,16.864371031745684,-2.2271940046153844,0.343238084510087,2.1323956673076925,2.1400032807692306,-1.6580623071795866,2.9833889456288913,4,-0.348623,-3.984779,28.964874894230768,637.8381730769231,641.8982692307692,307.96822871358177,34.985905,31.8283755,NA,NA,0.44711538461538464,NA,-94.99997237111417,85.00002762888583,170.9355952305201,170.9355952305201,-3.9021385998355456,-0.8793829357415843,17.325493217224334,-4.615269385942565,-4.9973133333022925
2014,2014-09-01,244,10,45,-8.34723404255319,-8,94,15.985531914893617,16.48244828612652,1.6152382329787234,0.369579964858961,1.5684662478723406,1.6467029117021277,-1.5232641854170343,-3.037240188398039,4.64468085106383,0.22387542340425534,-4.638614,31.031523091595744,666.4462765957447,680.2397872340425,350.74625947884704,35.019109,31.814218500000003,NA,NA,0.6063829787234043,NA,-87.27660890782936,92.72339109217064,-174.02104416272667,185.97895583727333,-4.627171317131852,-0.4029215930566503,17.029155081222765,-0.48009940015862884,-0.5114429212134055
2014,2014-09-01,244,11,0,-8.09,-8,136,16.81625,17.098302930010938,1.5806809152941177,-0.0942955110996276,-0.8184403102941176,-0.8257553786764708,-1.483530307179587,-3.014035684701368,4.7,0.409632,-4.682115,33.14994588970588,617.5740441176471,612.0913235294117,390.97512462830065,35.0425465,31.8517895,NA,NA,0.5919117647058824,NA,-85.0000253811369,94.9999746188631,-172.69152403521167,187.30847596478833,-4.69478231424391,-0.2214023980506989,17.67265062787527,-0.11491099123427892,-0.120763059623058
2014,2014-09-01,244,11,15,-7.84,-8,422,16.813388625592417,17.73987856218119,2.402091282369668,-0.507334509567634,-3.647422235971564,-3.807592386184834,-1.588249307179586,-2.9781540588319455,5.2,-0.09075251,-5.199208,37.19573578886256,694.6152843601895,689.2778199052133,508.35860801734725,35.110126,31.868172,NA,NA,0.6338862559241706,NA,-90.99998211596731,89.00001788403269,-170.63565831082636,189.36434168917364,-5.140168456916844,-0.7865546608577912,18.33519390275834,0.48833070522563266,0.5325302571876537
2014,2014-09-01,244,11,30,-7.58,-8,458,16.300458515283843,17.251254418983798,1.5804540156768558,-0.112230504434908,-0.7823332744323144,-0.8084465509825327,-1.588249307179586,-3.0258405478115833,5.2,-0.09075251,-5.199208,33.60097631179039,630.2475764192139,626.7006768558952,405.1635563758078,35.051541,31.8304265,NA,NA,0.5971615720524017,NA,-90.99998211596731,89.00001788403269,-173.36789286915672,186.63210713084328,-5.140168456916844,-0.7865546608577912,17.843411978854288,-0.30379437630504375,-0.3325506585098409
2014,2014-09-01,244,12,0,-7.08,-7,362,15.816933701657458,15.877763222613897,3.1294951427071824,0.424436415706425,2.2865425800828727,2.614545589198895,-1.3962633071795858,-2.900158580345727,5.3,0.9203353,-5.219481,33.62337903867403,560.7029834254143,566.4970994475138,383.5726207241733,35.027109499999995,31.8104615,NA,NA,0.6422651933701657,NA,-79.99999459036869,100.00000540963131,-166.16684657246262,193.83315342753738,-5.295730274024424,0.21269900042358975,16.478376732749194,1.6898719233953605,1.7605401090406174
2014,2014-09-01,244,12,15,-6.84,-7,361,15.600747922437673,14.506348158488633,3.7100841299168974,0.142549315924549,0.5466266222160665,0.6639619172853185,-1.1693703071795853,-2.8671050878401805,4.7,1.836436,-4.326373,32.010019213296395,612.5663434903047,616.8249030470914,334.2277888849919,35.010539,31.8163,NA,NA,0.7174515235457064,NA,-66.99998328930687,113.00001671069313,-164.2730209537275,195.7269790462725,-4.533419505037951,1.2402046570390943,15.059120003706825,2.178478708064904,2.1028461233635234
2014,2014-09-01,244,12,30,-6.58,-7,473,15.874989429175475,15.385230501048424,2.789466387357294,0.351604888725129,2.420991031283298,2.684631004794926,-1.308997307179587,-2.9061247125394383,4.1,1.061158,-3.960296,30.79134796807611,547.927378435518,553.5601057082453,318.1535756042768,34.984702,31.803463,NA,NA,0.6606765327695561,NA,-75.0000210953801,104.9999789046199,-166.5086807671794,193.4913192328206,-4.066767406429701,0.5209633979475322,15.883472935904924,1.6018747565775804,1.6027307896059984
